"X","SPECIES","YEAR","SPI","SPI_SOUTH","SPI_NORTH","SELECTED_PROTECTED_AREA_TYPE","UNION"
41,"Noturus flavus",2003,0.0805693089673782,0.0805693089673781,0,NA,TRUE
42,"Noturus flavus",2004,0.0805792352260108,0.0805792352260107,0,NA,TRUE
43,"Noturus flavus",2005,0.372765131762789,0.372765131762787,0,NA,TRUE
44,"Noturus flavus",2006,0.372765131762789,0.372765131762787,0,NA,TRUE
45,"Noturus flavus",2007,0.372765131762789,0.372765131762787,0,NA,TRUE
46,"Noturus flavus",2008,0.372765131764483,0.372765131762787,0,NA,TRUE
47,"Noturus flavus",2009,0.372765131762789,0.372765131762787,0,NA,TRUE
48,"Noturus flavus",2010,0.372765131762789,0.372765131762787,0,NA,TRUE
49,"Noturus flavus",2011,0.372765131762789,0.372765131762787,0,NA,TRUE
50,"Noturus flavus",2012,0.372844195807931,0.372844195807929,0,NA,TRUE
51,"Noturus flavus",2013,0.372844195807931,0.372844195807929,0,NA,TRUE
52,"Noturus flavus",2014,0.372844195807931,0.372844195807929,0,NA,TRUE
53,"Noturus flavus",2015,0.378697041722431,0.378697041720734,0,NA,TRUE
54,"Noturus flavus",2016,0.378697041720737,0.378697041720734,0,NA,TRUE
55,"Noturus flavus",2017,0.378697041720737,0.378697041720734,0,NA,TRUE
56,"Noturus flavus",2018,0.378697041720737,0.378697041720734,0,NA,TRUE
57,"Noturus flavus",2019,0.378697041720737,0.378697041720734,0,NA,TRUE
58,"Noturus flavus",2020,0.486600635030854,0.486600635030855,0,NA,TRUE
59,"Noturus flavus",2021,0.486600635030854,0.486600635030855,0,NA,TRUE
60,"Noturus flavus",2022,0.486600635030854,0.486600635030855,0,NA,TRUE
61,"Noturus flavus",2023,0.4888437563635,0.488843756357724,0,NA,TRUE
1,"Noturus insignis",1876,0,0,0,NA,TRUE
2,"Noturus insignis",1900,0,0,0,NA,TRUE
3,"Noturus insignis",1919,0,0,0,NA,TRUE
4,"Noturus insignis",1925,0,0,0,NA,TRUE
5,"Noturus insignis",1927,0,0,0,NA,TRUE
6,"Noturus insignis",1931,0,0,0,NA,TRUE
7,"Noturus insignis",1937,0,0,0,NA,TRUE
8,"Noturus insignis",1938,0.15798440701634,0.157984407016311,0,NA,TRUE
9,"Noturus insignis",1941,0.15798440701634,0.157984407016311,0,NA,TRUE
10,"Noturus insignis",1955,0.15798440701634,0.157984407016311,0,NA,TRUE
11,"Noturus insignis",1960,0.15798440701634,0.157984407016311,0,NA,TRUE
12,"Noturus insignis",1970,0.15798440701634,0.157984407016311,0,NA,TRUE
13,"Noturus insignis",1972,0.15798440701634,0.157984407016311,0,NA,TRUE
14,"Noturus insignis",1976,0.15798440701634,0.157984407016311,0,NA,TRUE
15,"Noturus insignis",1977,0.15798440701634,0.157984407016311,0,NA,TRUE
16,"Noturus insignis",1978,0.15798440701634,0.157984407016311,0,NA,TRUE
17,"Noturus insignis",1979,0.15798440701634,0.157984407016311,0,NA,TRUE
18,"Noturus insignis",1980,0.15798440701634,0.157984407016311,0,NA,TRUE
19,"Noturus insignis",1981,0.15798440701634,0.157984407016311,0,NA,TRUE
20,"Noturus insignis",1982,0.15798440701634,0.157984407016311,0,NA,TRUE
21,"Noturus insignis",1983,0.15798440701634,0.157984407016311,0,NA,TRUE
22,"Noturus insignis",1984,0.15798440701634,0.157984407016311,0,NA,TRUE
23,"Noturus insignis",1985,0.15798440701634,0.157984407016311,0,NA,TRUE
24,"Noturus insignis",1986,0.15798440701634,0.157984407016311,0,NA,TRUE
25,"Noturus insignis",1987,0.15798440701634,0.157984407016311,0,NA,TRUE
26,"Noturus insignis",1988,0.15798440701634,0.157984407016311,0,NA,TRUE
27,"Noturus insignis",1989,0.15798440701634,0.157984407016311,0,NA,TRUE
28,"Noturus insignis",1990,0.15798440701634,0.157984407016311,0,NA,TRUE
29,"Noturus insignis",1991,0.15798440701634,0.157984407016311,0,NA,TRUE
30,"Noturus insignis",1992,0.15798440701634,0.157984407016311,0,NA,TRUE
31,"Noturus insignis",1993,0.15798440701634,0.157984407016311,0,NA,TRUE
32,"Noturus insignis",1994,0.15798440701634,0.157984407016311,0,NA,TRUE
33,"Noturus insignis",1995,0.15798440701634,0.157984407016311,0,NA,TRUE
34,"Noturus insignis",1996,0.15798440701634,0.157984407016311,0,NA,TRUE
35,"Noturus insignis",1997,0.15798440701634,0.157984407016311,0,NA,TRUE
36,"Noturus insignis",1998,0.15798440701634,0.157984407016311,0,NA,TRUE
37,"Noturus insignis",1999,0.15798440701634,0.157984407016311,0,NA,TRUE
38,"Noturus insignis",2000,0.15798440701634,0.157984407016311,0,NA,TRUE
39,"Noturus insignis",2001,0.15798440701634,0.157984407016311,0,NA,TRUE
40,"Noturus insignis",2002,0.15798440701634,0.157984407016311,0,NA,TRUE
41,"Noturus insignis",2003,0.15798440701634,0.157984407016311,0,NA,TRUE
42,"Noturus insignis",2004,0.15798440701634,0.157984407016311,0,NA,TRUE
43,"Noturus insignis",2005,0.15798440701634,0.157984407016311,0,NA,TRUE
44,"Noturus insignis",2006,0.15798440701634,0.157984407016311,0,NA,TRUE
45,"Noturus insignis",2007,0.15798440701634,0.157984407016311,0,NA,TRUE
46,"Noturus insignis",2008,0.15798440701634,0.157984407016311,0,NA,TRUE
47,"Noturus insignis",2009,0.15798440701634,0.157984407016311,0,NA,TRUE
48,"Noturus insignis",2010,0.15798440701634,0.157984407016311,0,NA,TRUE
49,"Noturus insignis",2011,0.15798440701634,0.157984407016311,0,NA,TRUE
50,"Noturus insignis",2012,0.15798440701634,0.157984407016311,0,NA,TRUE
51,"Noturus insignis",2013,0.15798440701634,0.157984407016311,0,NA,TRUE
52,"Noturus insignis",2014,0.15798440701634,0.157984407016311,0,NA,TRUE
53,"Noturus insignis",2015,0.15798440701634,0.157984407016311,0,NA,TRUE
54,"Noturus insignis",2016,0.15798440701634,0.157984407016311,0,NA,TRUE
55,"Noturus insignis",2017,0.15798440701634,0.157984407016311,0,NA,TRUE
56,"Noturus insignis",2018,0.15798440701634,0.157984407016311,0,NA,TRUE
57,"Noturus insignis",2019,0.15798440701634,0.157984407016311,0,NA,TRUE
58,"Noturus insignis",2020,0.15798440701634,0.157984407016311,0,NA,TRUE
59,"Noturus insignis",2021,0.15798440701634,0.157984407016311,0,NA,TRUE
60,"Noturus insignis",2022,0.15798440701634,0.157984407016311,0,NA,TRUE
61,"Noturus insignis",2023,0.15798440701634,0.157984407016311,0,NA,TRUE
1,"Nuttallanthus canadensis",1876,0,0,0,NA,TRUE
2,"Nuttallanthus canadensis",1900,0,0,0,NA,TRUE
3,"Nuttallanthus canadensis",1919,0,0,0,NA,TRUE
4,"Nuttallanthus canadensis",1925,0,0,0,NA,TRUE
5,"Nuttallanthus canadensis",1927,0,0,0,NA,TRUE
6,"Nuttallanthus canadensis",1931,0,0,0,NA,TRUE
7,"Nuttallanthus canadensis",1937,0,0,0,NA,TRUE
8,"Nuttallanthus canadensis",1938,0,0,0,NA,TRUE
9,"Nuttallanthus canadensis",1941,0,0,0,NA,TRUE
10,"Nuttallanthus canadensis",1955,0,0,0,NA,TRUE
11,"Nuttallanthus canadensis",1960,0,0,0,NA,TRUE
12,"Nuttallanthus canadensis",1970,0,0,0,NA,TRUE
13,"Nuttallanthus canadensis",1972,0,0,0,NA,TRUE
14,"Nuttallanthus canadensis",1976,0,0,0,NA,TRUE
15,"Nuttallanthus canadensis",1977,0,0,0,NA,TRUE
16,"Nuttallanthus canadensis",1978,0,0,0,NA,TRUE
17,"Nuttallanthus canadensis",1979,0,0,0,NA,TRUE
18,"Nuttallanthus canadensis",1980,0,0,0,NA,TRUE
19,"Nuttallanthus canadensis",1981,0,0,0,NA,TRUE
20,"Nuttallanthus canadensis",1982,0,0,0,NA,TRUE
21,"Nuttallanthus canadensis",1983,0,0,0,NA,TRUE
22,"Nuttallanthus canadensis",1984,0,0,0,NA,TRUE
23,"Nuttallanthus canadensis",1985,0,0,0,NA,TRUE
24,"Nuttallanthus canadensis",1986,0,0,0,NA,TRUE
25,"Nuttallanthus canadensis",1987,0,0,0,NA,TRUE
26,"Nuttallanthus canadensis",1988,0,0,0,NA,TRUE
27,"Nuttallanthus canadensis",1989,0,0,0,NA,TRUE
28,"Nuttallanthus canadensis",1990,0,0,0,NA,TRUE
29,"Nuttallanthus canadensis",1991,0,0,0,NA,TRUE
30,"Nuttallanthus canadensis",1992,0,0,0,NA,TRUE
31,"Nuttallanthus canadensis",1993,0,0,0,NA,TRUE
32,"Nuttallanthus canadensis",1994,0,0,0,NA,TRUE
33,"Nuttallanthus canadensis",1995,0,0,0,NA,TRUE
34,"Nuttallanthus canadensis",1996,0,0,0,NA,TRUE
35,"Nuttallanthus canadensis",1997,0,0,0,NA,TRUE
36,"Nuttallanthus canadensis",1998,0,0,0,NA,TRUE
37,"Nuttallanthus canadensis",1999,0,0,0,NA,TRUE
38,"Nuttallanthus canadensis",2000,0,0,0,NA,TRUE
39,"Nuttallanthus canadensis",2001,0,0,0,NA,TRUE
40,"Nuttallanthus canadensis",2002,0,0,0,NA,TRUE
41,"Nuttallanthus canadensis",2003,0,0,0,NA,TRUE
42,"Nuttallanthus canadensis",2004,0,0,0,NA,TRUE
43,"Nuttallanthus canadensis",2005,0,0,0,NA,TRUE
44,"Nuttallanthus canadensis",2006,0,0,0,NA,TRUE
45,"Nuttallanthus canadensis",2007,0,0,0,NA,TRUE
46,"Nuttallanthus canadensis",2008,0,0,0,NA,TRUE
47,"Nuttallanthus canadensis",2009,0,0,0,NA,TRUE
48,"Nuttallanthus canadensis",2010,0,0,0,NA,TRUE
49,"Nuttallanthus canadensis",2011,0,0,0,NA,TRUE
50,"Nuttallanthus canadensis",2012,0,0,0,NA,TRUE
51,"Nuttallanthus canadensis",2013,0,0,0,NA,TRUE
52,"Nuttallanthus canadensis",2014,0,0,0,NA,TRUE
53,"Nuttallanthus canadensis",2015,0,0,0,NA,TRUE
54,"Nuttallanthus canadensis",2016,0,0,0,NA,TRUE
55,"Nuttallanthus canadensis",2017,0,0,0,NA,TRUE
56,"Nuttallanthus canadensis",2018,0,0,0,NA,TRUE
57,"Nuttallanthus canadensis",2019,0,0,0,NA,TRUE
58,"Nuttallanthus canadensis",2020,0,0,0,NA,TRUE
59,"Nuttallanthus canadensis",2021,0,0,0,NA,TRUE
60,"Nuttallanthus canadensis",2022,0,0,0,NA,TRUE
61,"Nuttallanthus canadensis",2023,0,0,0,NA,TRUE
1,"Obovaria olivaria",1876,0,0,0,NA,TRUE
2,"Obovaria olivaria",1900,0,0,0,NA,TRUE
3,"Obovaria olivaria",1919,0,0,0,NA,TRUE
4,"Obovaria olivaria",1925,0,0,0,NA,TRUE
5,"Obovaria olivaria",1927,0,0,0,NA,TRUE
6,"Obovaria olivaria",1931,0,0,0,NA,TRUE
7,"Obovaria olivaria",1937,0,0,0,NA,TRUE
8,"Obovaria olivaria",1938,0,0,0,NA,TRUE
9,"Obovaria olivaria",1941,0,0,0,NA,TRUE
10,"Obovaria olivaria",1955,0,0,0,NA,TRUE
11,"Obovaria olivaria",1960,0,0,0,NA,TRUE
12,"Obovaria olivaria",1970,0,0,0,NA,TRUE
13,"Obovaria olivaria",1972,0,0,0,NA,TRUE
14,"Obovaria olivaria",1976,0,0,0,NA,TRUE
15,"Obovaria olivaria",1977,0,0,0,NA,TRUE
16,"Obovaria olivaria",1978,0,0,0,NA,TRUE
17,"Obovaria olivaria",1979,0,0,0,NA,TRUE
18,"Obovaria olivaria",1980,0,0,0,NA,TRUE
19,"Obovaria olivaria",1981,0,0,0,NA,TRUE
20,"Obovaria olivaria",1982,0,0,0,NA,TRUE
21,"Obovaria olivaria",1983,0,0,0,NA,TRUE
22,"Obovaria olivaria",1984,0.00446342690379516,0.00446342690379976,0,NA,TRUE
23,"Obovaria olivaria",1985,0.00446342690379516,0.00446342690379976,0,NA,TRUE
24,"Obovaria olivaria",1986,0.00446342690379516,0.00446342690379976,0,NA,TRUE
25,"Obovaria olivaria",1987,0.00446342690379516,0.00446342690379976,0,NA,TRUE
26,"Obovaria olivaria",1988,0.00446342690379516,0.00446342690379976,0,NA,TRUE
27,"Obovaria olivaria",1989,0.00446342690379516,0.00446342690379976,0,NA,TRUE
28,"Obovaria olivaria",1990,0.00446342690379516,0.00446342690379976,0,NA,TRUE
29,"Obovaria olivaria",1991,0.00446342690379516,0.00446342690379976,0,NA,TRUE
30,"Obovaria olivaria",1992,0.00446342690379516,0.00446342690379976,0,NA,TRUE
31,"Obovaria olivaria",1993,0.0943821767289982,0.0943821767290105,0,NA,TRUE
32,"Obovaria olivaria",1994,0.0943821767289982,0.0943821767290105,0,NA,TRUE
33,"Obovaria olivaria",1995,0.101313469769666,0.101313469769678,0,NA,TRUE
34,"Obovaria olivaria",1996,0.101313469769666,0.101313469769678,0,NA,TRUE
35,"Obovaria olivaria",1997,0.101313469769666,0.101313469769678,0,NA,TRUE
36,"Obovaria olivaria",1998,0.101313469769666,0.101313469769678,0,NA,TRUE
37,"Obovaria olivaria",1999,0.101313469769666,0.101313469769678,0,NA,TRUE
38,"Obovaria olivaria",2000,0.128827797093413,0.128827797093429,0,NA,TRUE
39,"Obovaria olivaria",2001,0.128827797093413,0.128827797093429,0,NA,TRUE
40,"Obovaria olivaria",2002,0.128827797093413,0.128827797093429,0,NA,TRUE
41,"Obovaria olivaria",2003,0.128827797093413,0.128827797093429,0,NA,TRUE
42,"Obovaria olivaria",2004,0.128827797093413,0.128827797093429,0,NA,TRUE
43,"Obovaria olivaria",2005,0.56610874315497,0.566108743154965,0,NA,TRUE
44,"Obovaria olivaria",2006,0.56610874315497,0.566108743154965,0,NA,TRUE
45,"Obovaria olivaria",2007,0.56610874315497,0.566108743154965,0,NA,TRUE
46,"Obovaria olivaria",2008,0.56610874315497,0.566108743154965,0,NA,TRUE
47,"Obovaria olivaria",2009,0.56610874315497,0.566108743154965,0,NA,TRUE
48,"Obovaria olivaria",2010,0.56610874315497,0.566108743154965,0,NA,TRUE
49,"Obovaria olivaria",2011,0.581633926398775,0.581633926398768,0,NA,TRUE
50,"Obovaria olivaria",2012,0.581633926398775,0.581633926398768,0,NA,TRUE
51,"Obovaria olivaria",2013,0.581633926398775,0.581633926398768,0,NA,TRUE
52,"Obovaria olivaria",2014,0.581633926398775,0.581633926398768,0,NA,TRUE
53,"Obovaria olivaria",2015,0.581633926398775,0.581633926398768,0,NA,TRUE
54,"Obovaria olivaria",2016,0.581633926398775,0.581633926398768,0,NA,TRUE
55,"Obovaria olivaria",2017,0.581633926398775,0.581633926398768,0,NA,TRUE
56,"Obovaria olivaria",2018,0.581633926398775,0.581633926398768,0,NA,TRUE
57,"Obovaria olivaria",2019,0.581633926398775,0.581633926398768,0,NA,TRUE
58,"Obovaria olivaria",2020,0.581633926398775,0.581633926398768,0,NA,TRUE
59,"Obovaria olivaria",2021,0.581633926398775,0.581633926398768,0,NA,TRUE
60,"Obovaria olivaria",2022,0.581633926398775,0.581633926398768,0,NA,TRUE
61,"Obovaria olivaria",2023,0.581633926398775,0.581633926398768,0,NA,TRUE
1,"Oenothera gaura",1876,0,0,0,NA,TRUE
2,"Oenothera gaura",1900,0,0,0,NA,TRUE
3,"Oenothera gaura",1919,0,0,0,NA,TRUE
4,"Oenothera gaura",1925,0,0,0,NA,TRUE
5,"Oenothera gaura",1927,0,0,0,NA,TRUE
6,"Oenothera gaura",1931,0,0,0,NA,TRUE
7,"Oenothera gaura",1937,0,0,0,NA,TRUE
8,"Oenothera gaura",1938,0,0,0,NA,TRUE
9,"Oenothera gaura",1941,0,0,0,NA,TRUE
10,"Oenothera gaura",1955,0,0,0,NA,TRUE
11,"Oenothera gaura",1960,0,0,0,NA,TRUE
12,"Oenothera gaura",1970,0,0,0,NA,TRUE
13,"Oenothera gaura",1972,0,0,0,NA,TRUE
14,"Oenothera gaura",1976,0,0,0,NA,TRUE
15,"Oenothera gaura",1977,0,0,0,NA,TRUE
16,"Oenothera gaura",1978,0,0,0,NA,TRUE
17,"Oenothera gaura",1979,0,0,0,NA,TRUE
18,"Oenothera gaura",1980,0,0,0,NA,TRUE
19,"Oenothera gaura",1981,0,0,0,NA,TRUE
20,"Oenothera gaura",1982,0,0,0,NA,TRUE
21,"Oenothera gaura",1983,0,0,0,NA,TRUE
22,"Oenothera gaura",1984,0,0,0,NA,TRUE
23,"Oenothera gaura",1985,0,0,0,NA,TRUE
24,"Oenothera gaura",1986,0,0,0,NA,TRUE
25,"Oenothera gaura",1987,0,0,0,NA,TRUE
26,"Oenothera gaura",1988,0,0,0,NA,TRUE
27,"Oenothera gaura",1989,0,0,0,NA,TRUE
28,"Oenothera gaura",1990,0,0,0,NA,TRUE
29,"Oenothera gaura",1991,0,0,0,NA,TRUE
30,"Oenothera gaura",1992,0,0,0,NA,TRUE
31,"Oenothera gaura",1993,0,0,0,NA,TRUE
32,"Oenothera gaura",1994,0,0,0,NA,TRUE
33,"Oenothera gaura",1995,0,0,0,NA,TRUE
34,"Oenothera gaura",1996,0,0,0,NA,TRUE
35,"Oenothera gaura",1997,0,0,0,NA,TRUE
36,"Oenothera gaura",1998,0,0,0,NA,TRUE
37,"Oenothera gaura",1999,0,0,0,NA,TRUE
38,"Oenothera gaura",2000,0,0,0,NA,TRUE
39,"Oenothera gaura",2001,0,0,0,NA,TRUE
40,"Oenothera gaura",2002,0,0,0,NA,TRUE
41,"Oenothera gaura",2003,0,0,0,NA,TRUE
42,"Oenothera gaura",2004,0,0,0,NA,TRUE
43,"Oenothera gaura",2005,0.339390835971794,0.339390835972813,0,NA,TRUE
44,"Oenothera gaura",2006,0.339390835971794,0.339390835972813,0,NA,TRUE
45,"Oenothera gaura",2007,0.339390835971794,0.339390835972813,0,NA,TRUE
46,"Oenothera gaura",2008,0.339390835971794,0.339390835972813,0,NA,TRUE
47,"Oenothera gaura",2009,0.339390835971794,0.339390835972813,0,NA,TRUE
48,"Oenothera gaura",2010,0.339390835971794,0.339390835972813,0,NA,TRUE
49,"Oenothera gaura",2011,0.339390835971794,0.339390835972813,0,NA,TRUE
50,"Oenothera gaura",2012,0.339390835971794,0.339390835972813,0,NA,TRUE
51,"Oenothera gaura",2013,0.339390835971794,0.339390835972813,0,NA,TRUE
52,"Oenothera gaura",2014,0.339390835971794,0.339390835972813,0,NA,TRUE
53,"Oenothera gaura",2015,0.339390835971794,0.339390835972813,0,NA,TRUE
54,"Oenothera gaura",2016,0.339390835971794,0.339390835972813,0,NA,TRUE
55,"Oenothera gaura",2017,0.339390835971794,0.339390835972813,0,NA,TRUE
56,"Oenothera gaura",2018,0.339390835971794,0.339390835972813,0,NA,TRUE
57,"Oenothera gaura",2019,0.339390835971794,0.339390835972813,0,NA,TRUE
58,"Oenothera gaura",2020,0.339390835971794,0.339390835972813,0,NA,TRUE
59,"Oenothera gaura",2021,0.339390835971794,0.339390835972813,0,NA,TRUE
60,"Oenothera gaura",2022,0.339390835971794,0.339390835972813,0,NA,TRUE
61,"Oenothera gaura",2023,0.339390835971794,0.339390835972813,0,NA,TRUE
1,"Oenothera pilosella",1876,0,0,0,NA,TRUE
2,"Oenothera pilosella",1900,0,0,0,NA,TRUE
3,"Oenothera pilosella",1919,0,0,0,NA,TRUE
4,"Oenothera pilosella",1925,0,0,0,NA,TRUE
5,"Oenothera pilosella",1927,0,0,0,NA,TRUE
6,"Oenothera pilosella",1931,0,0,0,NA,TRUE
7,"Oenothera pilosella",1937,0,0,0,NA,TRUE
8,"Oenothera pilosella",1938,0,0,0,NA,TRUE
9,"Oenothera pilosella",1941,0,0,0,NA,TRUE
10,"Oenothera pilosella",1955,0,0,0,NA,TRUE
11,"Oenothera pilosella",1960,0,0,0,NA,TRUE
12,"Oenothera pilosella",1970,0,0,0,NA,TRUE
13,"Oenothera pilosella",1972,0,0,0,NA,TRUE
14,"Oenothera pilosella",1976,0,0,0,NA,TRUE
15,"Oenothera pilosella",1977,0,0,0,NA,TRUE
16,"Oenothera pilosella",1978,0,0,0,NA,TRUE
17,"Oenothera pilosella",1979,0,0,0,NA,TRUE
18,"Oenothera pilosella",1980,0,0,0,NA,TRUE
19,"Oenothera pilosella",1981,0,0,0,NA,TRUE
20,"Oenothera pilosella",1982,0,0,0,NA,TRUE
21,"Oenothera pilosella",1983,0,0,0,NA,TRUE
22,"Oenothera pilosella",1984,0,0,0,NA,TRUE
23,"Oenothera pilosella",1985,0,0,0,NA,TRUE
24,"Oenothera pilosella",1986,0,0,0,NA,TRUE
25,"Oenothera pilosella",1987,0,0,0,NA,TRUE
26,"Oenothera pilosella",1988,0,0,0,NA,TRUE
27,"Oenothera pilosella",1989,0,0,0,NA,TRUE
28,"Oenothera pilosella",1990,0,0,0,NA,TRUE
29,"Oenothera pilosella",1991,0,0,0,NA,TRUE
30,"Oenothera pilosella",1992,0,0,0,NA,TRUE
31,"Oenothera pilosella",1993,0,0,0,NA,TRUE
32,"Oenothera pilosella",1994,0,0,0,NA,TRUE
33,"Oenothera pilosella",1995,0,0,0,NA,TRUE
34,"Oenothera pilosella",1996,0,0,0,NA,TRUE
35,"Oenothera pilosella",1997,0,0,0,NA,TRUE
36,"Oenothera pilosella",1998,0,0,0,NA,TRUE
37,"Oenothera pilosella",1999,0,0,0,NA,TRUE
38,"Oenothera pilosella",2000,0,0,0,NA,TRUE
39,"Oenothera pilosella",2001,0,0,0,NA,TRUE
40,"Oenothera pilosella",2002,0,0,0,NA,TRUE
41,"Oenothera pilosella",2003,0,0,0,NA,TRUE
42,"Oenothera pilosella",2004,0,0,0,NA,TRUE
43,"Oenothera pilosella",2005,0,0,0,NA,TRUE
44,"Oenothera pilosella",2006,0,0,0,NA,TRUE
45,"Oenothera pilosella",2007,0,0,0,NA,TRUE
46,"Oenothera pilosella",2008,0,0,0,NA,TRUE
47,"Oenothera pilosella",2009,0,0,0,NA,TRUE
48,"Oenothera pilosella",2010,0,0,0,NA,TRUE
49,"Oenothera pilosella",2011,0.0013382885589971,0.00133828855899686,0,NA,TRUE
50,"Oenothera pilosella",2012,0.0013382885589971,0.00133828855899686,0,NA,TRUE
51,"Oenothera pilosella",2013,0.0013382885589971,0.00133828855899686,0,NA,TRUE
52,"Oenothera pilosella",2014,0.0013382885589971,0.00133828855899686,0,NA,TRUE
53,"Oenothera pilosella",2015,0.0013382885589971,0.00133828855899686,0,NA,TRUE
54,"Oenothera pilosella",2016,0.0013382885589971,0.00133828855899686,0,NA,TRUE
55,"Oenothera pilosella",2017,0.0013382885589971,0.00133828855899686,0,NA,TRUE
56,"Oenothera pilosella",2018,0.0013382885589971,0.00133828855899686,0,NA,TRUE
57,"Oenothera pilosella",2019,0.0013382885589971,0.00133828855899686,0,NA,TRUE
58,"Oenothera pilosella",2020,0.0013382885589971,0.00133828855899686,0,NA,TRUE
59,"Oenothera pilosella",2021,0.0013382885589971,0.00133828855899686,0,NA,TRUE
60,"Oenothera pilosella",2022,0.0013382885589971,0.00133828855899686,0,NA,TRUE
61,"Oenothera pilosella",2023,0.0013382885589971,0.00133828855899686,0,NA,TRUE
1,"Oligotrichum falcatum",1876,0,0,0,NA,TRUE
2,"Oligotrichum falcatum",1900,0,0,0,NA,TRUE
3,"Oligotrichum falcatum",1919,0,0,0,NA,TRUE
4,"Oligotrichum falcatum",1925,0,0,0,NA,TRUE
5,"Oligotrichum falcatum",1927,0,0,0,NA,TRUE
6,"Oligotrichum falcatum",1931,0,0,0,NA,TRUE
7,"Oligotrichum falcatum",1937,0,0,0,NA,TRUE
8,"Oligotrichum falcatum",1938,0,0,0,NA,TRUE
9,"Oligotrichum falcatum",1941,0,0,0,NA,TRUE
10,"Oligotrichum falcatum",1955,0,0,0,NA,TRUE
11,"Oligotrichum falcatum",1960,0,0,0,NA,TRUE
12,"Oligotrichum falcatum",1970,0,0,0,NA,TRUE
13,"Oligotrichum falcatum",1972,0,0,0,NA,TRUE
14,"Oligotrichum falcatum",1976,0,0,0,NA,TRUE
15,"Oligotrichum falcatum",1977,0,0,0,NA,TRUE
16,"Oligotrichum falcatum",1978,0,0,0,NA,TRUE
17,"Oligotrichum falcatum",1979,0,0,0,NA,TRUE
18,"Oligotrichum falcatum",1980,0,0,0,NA,TRUE
19,"Oligotrichum falcatum",1981,0,0,0,NA,TRUE
20,"Oligotrichum falcatum",1982,0,0,0,NA,TRUE
21,"Oligotrichum falcatum",1983,0,0,0,NA,TRUE
22,"Oligotrichum falcatum",1984,0,0,0,NA,TRUE
23,"Oligotrichum falcatum",1985,0,0,0,NA,TRUE
24,"Oligotrichum falcatum",1986,0,0,0,NA,TRUE
25,"Oligotrichum falcatum",1987,0,0,0,NA,TRUE
26,"Oligotrichum falcatum",1988,0,0,0,NA,TRUE
27,"Oligotrichum falcatum",1989,0,0,0,NA,TRUE
28,"Oligotrichum falcatum",1990,0,0,0,NA,TRUE
29,"Oligotrichum falcatum",1991,0,0,0,NA,TRUE
30,"Oligotrichum falcatum",1992,0,0,0,NA,TRUE
31,"Oligotrichum falcatum",1993,0,0,0,NA,TRUE
32,"Oligotrichum falcatum",1994,0,0,0,NA,TRUE
33,"Oligotrichum falcatum",1995,0,0,0,NA,TRUE
34,"Oligotrichum falcatum",1996,0,0,0,NA,TRUE
35,"Oligotrichum falcatum",1997,0,0,0,NA,TRUE
36,"Oligotrichum falcatum",1998,0,0,0,NA,TRUE
37,"Oligotrichum falcatum",1999,0,0,0,NA,TRUE
38,"Oligotrichum falcatum",2000,0,0,0,NA,TRUE
39,"Oligotrichum falcatum",2001,0,0,0,NA,TRUE
40,"Oligotrichum falcatum",2002,0.999983097644983,0,0.999983097645029,NA,TRUE
41,"Oligotrichum falcatum",2003,0.999983097644983,0,0.999983097645029,NA,TRUE
42,"Oligotrichum falcatum",2004,0.999983097644983,0,0.999983097645029,NA,TRUE
43,"Oligotrichum falcatum",2005,0.999983097644983,0,0.999983097645029,NA,TRUE
44,"Oligotrichum falcatum",2006,0.999983097644983,0,0.999983097645029,NA,TRUE
45,"Oligotrichum falcatum",2007,0.999983097644983,0,0.999983097645029,NA,TRUE
46,"Oligotrichum falcatum",2008,0.999983097644983,0,0.999983097645029,NA,TRUE
47,"Oligotrichum falcatum",2009,0.999999999999964,0,1.00000000000001,NA,TRUE
48,"Oligotrichum falcatum",2010,0.999999999999964,0,1.00000000000001,NA,TRUE
49,"Oligotrichum falcatum",2011,0.999999999999964,0,1.00000000000001,NA,TRUE
50,"Oligotrichum falcatum",2012,0.999999999999964,0,1.00000000000001,NA,TRUE
51,"Oligotrichum falcatum",2013,0.999999999999964,0,1.00000000000001,NA,TRUE
52,"Oligotrichum falcatum",2014,0.999999999999964,0,1.00000000000001,NA,TRUE
53,"Oligotrichum falcatum",2015,0.999999999999964,0,1.00000000000001,NA,TRUE
54,"Oligotrichum falcatum",2016,0.999999999999964,0,1.00000000000001,NA,TRUE
55,"Oligotrichum falcatum",2017,0.999999999999964,0,1.00000000000001,NA,TRUE
56,"Oligotrichum falcatum",2018,0.999999999999964,0,1.00000000000001,NA,TRUE
57,"Oligotrichum falcatum",2019,0.999999999999964,0,1.00000000000001,NA,TRUE
58,"Oligotrichum falcatum",2020,0.999999999999964,0,1.00000000000001,NA,TRUE
59,"Oligotrichum falcatum",2021,0.999999999999964,0,1.00000000000001,NA,TRUE
60,"Oligotrichum falcatum",2022,0.999999999999964,0,1.00000000000001,NA,TRUE
61,"Oligotrichum falcatum",2023,0.999999999999964,0,1.00000000000001,NA,TRUE
1,"Opheodrys vernalis",1876,0,0,0,NA,TRUE
2,"Opheodrys vernalis",1900,0.000424404852213035,0.000424404852213032,0,NA,TRUE
3,"Opheodrys vernalis",1919,0.000424404852213035,0.000424404852213032,0,NA,TRUE
4,"Opheodrys vernalis",1925,0.000424404852213035,0.000424404852213032,0,NA,TRUE
